id,nombre,marca,imagen,precio_desde,precio_hasta
7794910056556,Fideos Tirabuzones Canale 500 Gr,CANALE,NULL,21.51,24.20
7794910056600,Fideos Tallarin Canale 500 Gr,CANALE,NULL,21.51,27.00
7794940000109,Edulcorante en Sobres Hileret Clasico 50 Un,HILERET,NULL,43.04,62.90
7794940000208,Edulcorante en Sobres Hileret Sweet 100 Un,HILERET,NULL,76.90,129.00
7794940000536,Azucar Light Doypack Hileret 500 Gr,HILERET,NULL,43.29,82.90
7794940000796,Edulcorante Liquido Hileret Zucra 200 Cc,HILERET,NULL,103.41,159.00
7794940000819,Edulcorante Liquido Hileret Clasico 250 Cc,HILERET,NULL,47.13,71.50
7794940000826,Edulcorante Liquido Hileret Clasico 500 Cc,HILERET,NULL,71.39,119.00
7794940000840,Edulcorante Liquido Hileret Sweet 400 Cc,HILERET,NULL,83.50,139.00
7794940000857,Edulcorante Liquido Hileret Zucra 200 Cc,HILERET,NULL,57.00,92.90
7794980901268,Aji Molido Yuspe 50 Gr,YUSPE,NULL,26.89,30.96
7794980913407,Pimenton Extra Yuspe 25 Gr,YUSPE,NULL,13.49,18.49
7794980913438,Pimenton Extra Yuspe 50 Gr,YUSPE,NULL,25.89,30.86
7794980931272,Oregano en Hojas Yuspe 50 Gr,YUSPE,NULL,41.49,60.99
7794980938240,Condimento para Arroz Yuspe 25 Gr,YUSPE,NULL,15.99,21.62
7794980938738,Chimichurri Yuspe 50 Gr,YUSPE,NULL,36.89,44.30
7795184006001,Mermelada de Durazno Light Frasco Noel 390 Gr,NOEL,NULL,44.00,51.50
7795735000328,Bizcochitos con Grasa Salados Don Satur 200 Gr,DON SATUR,NULL,18.49,35.00
7795735000342,Bizcocho Negrito Don Satur 200 Gr,DON SATUR,NULL,24.49,25.00
7795933204023,Champignones Enteros Bahia 400 Gr,BAHÍA,NULL,88.50,107.40
7796373001135,Salsa Chocolate La Parmesana 300 Gr,LA PARMESANA,NULL,85.25,119.00
7796373002293,Aji Molido en Bolsa La Parmesana 50 Gr,LA PARMESANA,NULL,28.64,28.64
7796373002361,Nuez Moscada Molida La Parmesana 25 Gr,LA PARMESANA,NULL,57.99,67.50
7796373002446,Ajo en Polvo en Bolsa La Parmesana 25 Gr,LA PARMESANA,NULL,20.78,32.00
7796373002453,Perejil en Bolsa La Parmesana 25 Gr,LA PARMESANA,NULL,37.89,42.90
7796373002682,Chimichurri Tradicional en Frasco La Parmesana 300 Gr,LA PARMESANA,NULL,62.39,69.90
7796373113005,Albahaca en Bolsa La Parmesana 20 Gr,LA PARMESANA,NULL,22.99,27.90
7796989007729,Pan para Panchos Bimbo 210 Gr,BIMBO,NULL,48.99,74.01
7796989008740,Pan Hamburguesas Artesanal Bimbo 240 Gr,BIMBO,NULL,73.50,81.00
7797330102384,Galletas de Arroz Dulces Multicereal Grandiet 100 Gr,GRANDIET,NULL,36.90,37.90
7797394001104,Huevo de Chocolate con Sorpresa Lei Kinder 20 Gr,KINDER,NULL,55.00,55.00
7797470000588,Pure de Tomate Marolio 520 Gr,MAROLIO,NULL,17.89,20.00
7797470007426,Arvejas Secas Remojadas Marolio 200 Gr,MAROLIO,NULL,13.50,23.49
7798031154177,Fideos Foratti Knorr 500 Gr,KNORR,NULL,17.50,54.50
7798031470024,Fideos Fusilli de Maiz y Arroz sin TACC Wakas 250 Gr,WAKAS,NULL,75.38,82.90
7798031471113,Pochoclo Manteca Marloms 100 Gr,MARLOMS,NULL,42.51,51.50
7798031471120,Pochoclo Sweet Marloms 100 Gr,MARLOMS,NULL,26.50,53.00
7798061190312,Aceite de Oliva Extra Virgen Oliovita 500 Ml,OLIOVITA,NULL,263.99,319.00
7798082740107,Galletitas Coco Anillos Tia Maruca 250 Gr,TÍA MARUCA,NULL,25.00,54.50
7798082740176,Galletitas Palmeritas Tia Maruca 200 Gr,TÍA MARUCA,NULL,25.92,61.50
7798082740237,Tostadas Bay Biscuit Tia Maruca 140 Gr,TÍA MARUCA,NULL,30.44,61.50
7798082741098,Fajitas Clasicas Tia Maruca 150 Gr,TÍA MARUCA,NULL,26.62,52.00
7798082742224,Fajitas Queso Tia Maruca 150 Gr,TÍA MARUCA,NULL,27.46,52.00
7798082743726,Tostadas de Arroz Clasicas sin TACC Tia Maruca 120 Gr,TÍA MARUCA,NULL,21.20,55.00
7798094170114,Fideos de Arroz sin TACC Soyarroz 300 Gr,SOYARROZ,NULL,102.90,105.00
7798113151278,Galletitas Sabor Vainilla con Relleno de Vainilla Dale 81 Gr,DALE MARÍA,NULL,10.28,12.50
7798113151308,Galletitas de Agua Argentitas Pack 3 Un 306 Gr,ARGENTITAS,NULL,24.90,42.90
7798113151377,Galletitas Chocolate Rellena de Vainilla Toddy 115 Gr,TODDY,NULL,19.00,30.00
7798128410063,Galletitas Sabor Queso Aglu 150 Gr,AGLU,NULL,61.50,61.50
7798128410070,Galletitas Sabor Limon Aglu 150 Gr,AGLU,NULL,51.50,52.90
7798128410209,Harina de Arroz Integral Abucel 500 Gr,ABUCEL,NULL,44.50,44.50
7798138552012,Arvejas Secas Remojadas Molto 350 Gr,MOLTO,NULL,16.50,22.90
7798153810494,Cacao en Polvo con Vitamina Toddy 180 Gr,TODDY,NULL,31.89,32.87
7798171730026,Chips de Batata Nuestros Sabores Yukitas 80 Gr,YUKITAS,NULL,36.90,37.90
7798191490146,Harina de Arroz Integral Abucel 500 Gr,ABUCEL,NULL,44.50,44.50
7798199770011,Galletitas de Arroz Clasica Crisppino 90 Gr,SIN MARCA,NULL,29.90,32.90
7798199770042,Galletitas de Arroz Sabor Queso sin TACC Crisppino Minis 50 Gr,CRISPPINO,NULL,23.90,30.20
7802000009266,Papas Fritas Original Lays Stax 140 Gr,LAYS,NULL,124.90,149.00
7802000009303,Papas Fritas Cheddar Lays Maxx 154 Gr,LAYS,NULL,124.90,136.00
7861002900117,Bombon Ferrero Rocher 100 Gr,FERRERO ROCHER,NULL,175.00,194.00
7891000105412,Caldo de Verduras Maggi 12 Un,MAGGI,NULL,34.00,45.00
7891000105436,Caldo de Carne Maggi 12 Un,MAGGI,NULL,39.90,45.00
7891000105450,Caldo de Gallina Maggi 12 Un,MAGGI,NULL,34.00,45.00
7891000108796,Cafe Instantaneo Clasico NesCafe 100 Gr,NESCAFÉ,NULL,214.19,241.99
7891000108819,Cafe Instantaneo Clasico NesCafe 170 Gr,NESCAFÉ,NULL,245.00,399.00
7891008118353,Bombones Surtido Garoto 300 Gr,GAROTO,NULL,111.00,277.00
7891167011724,Atun en Trozos al Natural Gomes Da Costa 120 Gr,GOMES DA COSTA,NULL,79.99,129.00
7891167011755,Atun en Lomitos al Natural Gomes Da Costa 170 Gr,GOMES DA COSTA,NULL,86.90,121.00
7891167011779,Atun Desmenuzado al Natural Gomes Da Costa 120 Gr,GOMES DA COSTA,NULL,54.89,64.63
7891167021013,Sardina en Aceite Gomes Da Costa 84 Gr,GOMES DA COSTA,NULL,51.99,77.50
7891167021020,Sardina en Salsa de Tomate Gomes Da Costa 125 Gr,GOMES DA COSTA,NULL,51.99,77.50
7896423419276,Confites de Chocolate M&M 30 Gr,M&M,NULL,51.50,55.90
7898024390107,Bombones Caja Ferrero Rocher 200 Gr,FERRERO ROCHER,NULL,300.00,331.00
8410134006700,Aceitunas Rellenas con Cebollita en Lata Fragata 85 Gr,FRAGATA,NULL,61.50,61.50
8410134107063,Aceitunas Rellenas con Alcaparra en Lata Fragata 85 Gr,FRAGATA,NULL,61.50,61.50
